YouTuber_ID,YouTuber_Name,Channel_Name,Country,Primary_Game,Secondary_Game,Subscribers,Total_Views,Video_Count,Avg_Views_Per_Video,Channel_Age_Years,Upload_Freq_Per_Week,Avg_Video_Length_Minutes,Likes_Per_Video_Avg,Comments_Per_Video_Avg,Engagement_Rate_Percent,Verified,Team_Affiliation,Content_Type,Language,Twitch,Instagram,Twitter,Contact_Email,Monetization_Est_USD_per_Month,Avg_Sponsor_Rate_USD,Top_Video_Title,Top_Video_Views,Last_Upload_Date,Peak_Concurrent_Viewers
YT103642,MrKing8502,ProGamer6702Esports,UK,Grand Theft Auto V,Mobile Legends,611,2698538,314,8594,10,1,4,397,232,7.32,FALSE,Cloud9,Interviews,Portuguese,twitch.tv/user3642,@insta84769,@tw19997,contact+3642@example.com,293.69,0.03,Top Moments 3642,64163,21-05-2025,9957
YT103643,OfficialSniper3303,OGHunter5851Network,South Korea,Battlefield,,2818,3361720,294,11434,3,5,9,684,219,7.9,FALSE,Dynamo,Match Highlights,Portuguese,twitch.tv/user3643,@insta42078,@tw29333,contact+3643@example.com,473.99,0.61,Top Moments 3643,53815,02-07-2025,5191
YT103644,TheFury6377,GGStorm3968Highlights,Spain,Rocket League,,814,1487210,318,4676,5,7,21,272,38,6.63,FALSE,NRG,Montages,Japanese,twitch.tv/user3644,@insta79246,@tw80879,contact+3644@example.com,196.72,0.16,Top Moments 3644,203888,16-05-2025,2375
YT103645,OGFury3978,OfficialQueen4316Channel,Canada,FIFA,,501,169476,332,510,3,2,12,22,7,5.69,FALSE,T1,Montages,Portuguese,twitch.tv/user3645,@insta51939,@tw60636,contact+3645@example.com,22.65,0.05,Top Moments 3645,4016,21-05-2025,583
YT103646,MsSniper4488,OGFury8608Esports,Japan,Grand Theft Auto V,CS:GO Classics,4509,15600314,276,56522,10,7,7,2359,912,5.79,FALSE,BK,Vlogs,Hindi,twitch.tv/user3646,@insta81125,@tw24338,contact+3646@example.com,8240.95,2.18,Top Moments 3646,1818748,15-07-2025,41848
YT103647,MrAce4131,OGKing6925Official,Vietnam,PUBG Mobile,Mobile Legends,4189,8269803,315,26253,5,7,23,1318,745,7.86,FALSE,FaZe Clan,Match Highlights,Hindi,twitch.tv/user3647,@insta52451,@tw51768,contact+3647@example.com,5005.01,0.83,Top Moments 3647,447249,02-08-2025,26509
YT103648,ProHunter7596,OGFury5603Highlights,South Korea,Roblox,Roblox,10431,3208456,274,11709,1,1,6,1246,251,12.79,FALSE,Complexity,Interviews,Japanese,twitch.tv/user3648,@insta77939,@tw49953,contact+3648@example.com,169.15,4.51,Top Moments 3648,339999,07-06-2025,8836
YT103649,TheAce977,TheFury2133Highlights,Philippines,Fortnite,Fortnite,1495,4052081,301,13462,6,1,6,1301,361,12.35,FALSE,FaZe Clan,Match Highlights,Filipino,twitch.tv/user3649,@insta15972,@tw18878,contact+3649@example.com,97.28,0.38,Top Moments 3649,81811,01-05-2025,10021
YT103650,MsRogue4737,MrHunter523Plays,India,Apex Legends,,5726,10000195,319,31348,10,2,19,2761,750,11.2,FALSE,G2 Esports,Let's Play,German,twitch.tv/user3650,@insta46603,@tw60996,contact+3650@example.com,2066.18,1.79,Top Moments 3650,935903,02-06-2025,18517
YT103651,RealHunter1810,ProPlay604TV,USA,Overwatch,FIFA,7195,4575016,328,13948,4,3,16,916,177,7.84,FALSE,NRG,Match Highlights,Portuguese,twitch.tv/user3651,@insta47135,@tw95348,contact+3651@example.com,830.88,2.28,Top Moments 3651,615683,18-07-2025,13398
YT103652,OfficialStorm4644,OfficialSniper474Network,Brazil,Fighting Games,Apex Legends,6073,10720214,304,35263,4,2,11,2495,809,9.37,FALSE,NRG,Game Guides,German,twitch.tv/user3652,@insta61012,@tw26448,contact+3652@example.com,627.14,1.83,Top Moments 3652,520663,23-05-2025,34527
YT103653,OfficialStorm6983,FNQueen1290Clips,Germany,Valorant,,795,2107889,304,6933,8,2,17,323,68,5.64,FALSE,TSM,Match Highlights,German,twitch.tv/user3653,@insta81918,@tw83840,contact+3653@example.com,532.49,0.38,Top Moments 3653,120936,16-06-2025,8165
YT103654,ProSniper8677,xAce4023Highlights,South Korea,Overwatch,CS:GO Classics,3785,383429,287,1335,2,2,14,36,20,4.19,FALSE,RRQ,Montages,English,twitch.tv/user3654,@insta23613,@tw48001,contact+3654@example.com,101.43,1.18,Top Moments 3654,16646,31-05-2025,1137
YT103655,xWizard7446,OfficialWizard5926Channel,Philippines,Sim Racing,Fighting Games,5338,4460627,312,14296,4,4,5,759,359,7.82,FALSE,Complexity,Cosplay/Entertainment,Filipino,twitch.tv/user3655,@insta89288,@tw36349,contact+3655@example.com,563.39,2.65,Top Moments 3655,117686,02-08-2025,13302
YT103656,OGNinja3676,MrShadow1289Official,Turkey,FIFA,Esports News,3015,2629292,298,8823,2,1,2,613,179,8.98,FALSE,Gen.G,Interviews,Russian,twitch.tv/user3656,@insta93535,@tw27504,contact+3656@example.com,291.54,0.62,Top Moments 3656,48305,25-06-2025,11486
YT103657,MsFury4516,FNQueen9796Plays,France,League of Legends,,500,31146,279,111,1,4,9,2,2,3.6,FALSE,Envy,Tutorials,Filipino,twitch.tv/user3657,@insta39986,@tw45025,contact+3657@example.com,10.41,0.16,Top Moments 3657,3793,08-07-2025,28
YT103658,MsHunter4418,GGWizard9693Clips,UK,Dota 2,CS:GO Classics,3853,1982814,288,6884,10,7,19,198,78,4.01,FALSE,No Affiliation,Montages,English,twitch.tv/user3658,@insta81541,@tw17673,contact+3658@example.com,710.43,1.83,Top Moments 3658,128250,03-05-2025,6025
YT103659,TheSniper3614,MrPlay5151Clips,France,Minecraft,Teamfight Tactics,102749,54426149,304,179033,3,4,9,8289,4250,7,FALSE,Team Liquid,Vlogs,Filipino,twitch.tv/user3659,@insta78354,@tw5206,contact+3659@example.com,13006.14,244.91,Top Moments 3659,4294623,26-05-2025,65190
YT103660,MsStorm281,xShadow8973Network,China,League of Legends,,1675,9272130,285,32533,12,1,15,1844,327,6.67,FALSE,FaZe Clan,Live Stream Clips,Russian,twitch.tv/user3660,@insta12108,@tw91729,contact+3660@example.com,1259.74,0.27,Top Moments 3660,567466,17-07-2025,35498
YT103661,RealKing7962,xKing5215TV,USA,Apex Legends,,929,3386501,306,11066,8,1,13,656,206,7.79,FALSE,NRG,Cosplay/Entertainment,Filipino,twitch.tv/user3661,@insta89094,@tw75536,contact+3661@example.com,177.29,0.4,Top Moments 3661,417495,30-06-2025,15079
YT103662,MrFury9040,GGFury7338Clips,France,Counter-Strike 2,Minecraft,5417,9212460,310,29717,6,2,2,944,470,4.76,FALSE,Sentinels,Tutorials,Portuguese,twitch.tv/user3662,@insta18556,@tw8818,contact+3662@example.com,694.91,1.55,Top Moments 3662,1033239,05-05-2025,22348
YT103663,GGKing2371,OfficialHunter6986Gaming,France,Rainbow Six Siege,Fortnite,4913,17625284,269,65521,12,7,10,2790,1239,6.15,FALSE,TSM,Tutorials,Hindi,twitch.tv/user3663,@insta42049,@tw37779,contact+3663@example.com,9544.49,1.85,Top Moments 3663,2224746,07-06-2025,67260
YT103664,xNinja6076,xNinja5021Plays,Brazil,TFT,,20098,28053295,297,94455,7,5,14,4360,792,5.45,FALSE,EVOS,Esports Team Channel,Japanese,twitch.tv/user3664,@insta16448,@tw18891,contact+3664@example.com,12343.02,1.24,Top Moments 3664,3661380,25-06-2025,64255
YT103665,GGNinja1620,MsSniper6965Channel,Germany,Overwatch,CS:GO Classics,500,159681,306,521,2,3,7,13,7,3.84,FALSE,Gen.G,Game Guides,Hindi,twitch.tv/user3665,@insta32270,@tw15563,contact+3665@example.com,22.27,0.11,Top Moments 3665,15620,12-07-2025,616
YT103666,OfficialPlay8463,xRogue6691Highlights,Germany,Battlefield,,9606,24025557,322,74613,6,1,10,3925,1617,7.43,FALSE,Complexity,Match Highlights,Korean,twitch.tv/user3666,@insta41026,@tw62018,contact+3666@example.com,2377,3.25,Top Moments 3666,497513,08-06-2025,72085
YT103667,OfficialQueen6615,GGSniper1Channel,China,Apex Legends,,7666,5999883,324,18518,8,4,14,504,351,4.62,FALSE,Fnatic,Live Stream Clips,Portuguese,twitch.tv/user3667,@insta16328,@tw61106,contact+3667@example.com,1911.31,2.72,Top Moments 3667,412859,05-07-2025,18318
YT103668,ProShadow9293,OfficialQueen7563Esports,South Korea,TFT,Sim Racing,2374,5114725,303,16880,8,5,12,1525,316,10.91,FALSE,100 Thieves,Live Stream Clips,Indonesian,twitch.tv/user3668,@insta24992,@tw55817,contact+3668@example.com,3157.09,0.69,Top Moments 3668,290434,24-07-2025,7180
YT103669,xFury4634,FNHunter6552Network,Philippines,Hearthstone,Mobile Legends,5125,6877314,308,22328,4,7,18,1308,396,7.63,FALSE,Envy,Vlogs,Portuguese,twitch.tv/user3669,@insta49929,@tw23439,contact+3669@example.com,2428.66,0.35,Top Moments 3669,411652,29-05-2025,4664
YT103670,OfficialGamer4003,MrRogue2413Gaming,Mexico,Call of Duty,Rocket League,15477,8975681,310,28953,6,3,14,1525,827,8.12,FALSE,100 Thieves,Cosplay/Entertainment,Portuguese,twitch.tv/user3670,@insta91890,@tw46033,contact+3670@example.com,2423.9,6.35,Top Moments 3670,330295,26-07-2025,29344
YT103671,GGPlay9412,FNAce6110Highlights,Germany,Roblox,Dota 2,12036,17080479,305,56001,5,2,6,1828,1588,6.1,FALSE,TSM,News/Analysis,Korean,twitch.tv/user3671,@insta19528,@tw29816,contact+3671@example.com,4020.58,4.02,Top Moments 3671,544810,29-07-2025,19372
YT103672,GGStorm8144,TheBlade6622Esports,South Korea,Fighting Games,Grand Theft Auto V,500,1394480,303,4602,9,3,9,196,64,5.65,FALSE,OpTic,Tutorials,Korean,twitch.tv/user3672,@insta67954,@tw39687,contact+3672@example.com,57.42,0.05,Top Moments 3672,112220,17-06-2025,1718
YT103673,GGAce2443,OGWizard9604Official,Vietnam,Rainbow Six Siege,PUBG Mobile,11072,34024098,333,102174,8,7,12,4421,1409,5.71,FALSE,Sentinels,Tutorials,Korean,twitch.tv/user3673,@insta51916,@tw80119,contact+3673@example.com,15595.57,4.86,Top Moments 3673,4967669,27-04-2025,42174
YT103674,ProBlade9075,OGAce8631Plays,South Korea,Rainbow Six Siege,,2687,836604,295,2835,2,3,20,336,53,13.72,FALSE,Sentinels,Speedrun,Spanish,twitch.tv/user3674,@insta55819,@tw21550,contact+3674@example.com,203.75,0.89,Top Moments 3674,8703,10-04-2025,2041
YT103675,MrWizard5592,FNShadow4526Plays,Thailand,Counter-Strike 2,,3349,7314110,302,24218,12,1,9,2507,178,11.09,FALSE,Gen.G,Let's Play,Japanese,twitch.tv/user3675,@insta79174,@tw84623,contact+3675@example.com,539.68,1.44,Top Moments 3675,376836,02-07-2025,12548
YT103676,ProSniper3169,TheQueen3813Channel,Germany,League of Legends,Fortnite,3351,7184515,322,22312,7,3,2,480,280,3.41,FALSE,Fnatic,Match Highlights,Russian,twitch.tv/user3676,@insta19070,@tw81154,contact+3676@example.com,970.63,1.43,Top Moments 3676,1078833,26-06-2025,32120
YT103677,TheShadow5020,RealAce2957Plays,Vietnam,Sim Racing,,2343,8075965,272,29691,7,7,15,2425,319,9.24,FALSE,Fnatic,News/Analysis,English,twitch.tv/user3677,@insta76340,@tw23273,contact+3677@example.com,1506.53,0.85,Top Moments 3677,567633,27-05-2025,32063
YT103678,MrNinja4456,FNQueen3047Channel,Turkey,League of Legends,Call of Duty,20064,32635926,322,101353,11,3,7,4620,1072,5.62,FALSE,Team Liquid,Esports Team Channel,Korean,twitch.tv/user3678,@insta51293,@tw76775,contact+3678@example.com,10683.6,3.59,Top Moments 3678,3386961,13-06-2025,45859
YT103679,FNFury6586,MsHunter4683Highlights,Canada,Rocket League,Rainbow Six Siege,2607,15443556,316,48872,12,2,4,1487,1024,5.14,FALSE,Envy,Let's Play,Japanese,twitch.tv/user3679,@insta56448,@tw73450,contact+3679@example.com,2185.25,1.04,Top Moments 3679,725462,07-06-2025,60847
YT103680,FNWizard9241,ProBlade4559Clips,USA,Rainbow Six Siege,Call of Duty,500,185727,322,576,1,4,12,52,8,10.42,FALSE,Team Liquid,Tutorials,Hindi,twitch.tv/user3680,@insta25347,@tw31107,contact+3680@example.com,15.23,0.1,Top Moments 3680,16139,21-06-2025,325
YT103681,OGShadow6225,MsKing3965TV,India,Hearthstone,,1588,669718,307,2181,1,3,18,72,20,4.22,FALSE,Fnatic,Live Stream Clips,Filipino,twitch.tv/user3681,@insta64788,@tw12334,contact+3681@example.com,122.84,0.32,Top Moments 3681,22528,19-07-2025,2703
YT103682,MsWizard3216,FNRogue6920Official,South Korea,Mobile Legends,,3967,4300477,301,14287,12,1,9,919,388,9.15,FALSE,G2 Esports,Esports Team Channel,Indonesian,twitch.tv/user3682,@insta84296,@tw54961,contact+3682@example.com,151.4,1.39,Top Moments 3682,397992,14-07-2025,11568
YT103683,RealBlade751,TheStorm1100Esports,Mexico,Rainbow Six Siege,,21305,15781813,321,49164,4,4,15,4091,1320,11.01,FALSE,FaZe Clan,Vlogs,Spanish,twitch.tv/user3683,@insta71435,@tw69389,contact+3683@example.com,2986.46,9.75,Top Moments 3683,1229328,02-08-2025,40509
YT103684,OGBlade7724,OfficialAce5810Clips,France,TFT,FIFA,7824,2972389,300,9907,5,2,16,747,263,10.19,FALSE,BK,Match Highlights,Spanish,twitch.tv/user3684,@insta91889,@tw65122,contact+3684@example.com,661.78,1.96,Top Moments 3684,416802,08-06-2025,6906
YT103685,RealRogue5463,xFury1446Official,China,Fortnite,Dota 2,764,663751,319,2080,4,7,17,244,30,13.17,FALSE,G2 Esports,Let's Play,German,twitch.tv/user3685,@insta85575,@tw29369,contact+3685@example.com,330.7,0.23,Top Moments 3685,84434,22-07-2025,1083
YT103686,MsFury7059,GGHunter6162TV,South Korea,Fighting Games,Overwatch,158943,546932785,327,1672577,7,10,8,164873,10745,10.5,FALSE,NRG,Interviews,Filipino,twitch.tv/user3686,@insta23706,@tw78539,contact+3686@example.com,208971.2,242.81,Top Moments 3686,17984908,07-07-2025,1828351
YT103687,GGAce1250,ProNinja7939Esports,India,Rocket League,Mobile Legends,4553,1330016,319,4169,3,2,5,406,31,10.48,FALSE,T1,Speedrun,English,twitch.tv/user3687,@insta73733,@tw63061,contact+3687@example.com,276.6,1.6,Top Moments 3687,196498,28-06-2025,3561
YT103688,xWizard2245,OfficialSniper3992Official,Canada,League of Legends,Apex Legends,22939,48664498,294,165525,7,7,6,9196,1969,6.75,FALSE,TSM,Esports Team Channel,English,twitch.tv/user3688,@insta22871,@tw61655,contact+3688@example.com,12678.26,4.33,Top Moments 3688,3425173,06-08-2025,35014
YT103689,RealHunter719,RealRogue9680Channel,Germany,PUBG Mobile,FIFA,2338,986295,320,3082,8,2,17,64,32,3.11,FALSE,FaZe Clan,News/Analysis,Spanish,twitch.tv/user3689,@insta65178,@tw37591,contact+3689@example.com,95.08,1.05,Top Moments 3689,13648,03-07-2025,1904
YT103690,RealSniper6757,xNinja7435Gaming,China,Apex Legends,Battlefield,6997,15563032,292,53298,6,4,16,4980,1431,12.03,FALSE,BK,Montages,Portuguese,twitch.tv/user3690,@insta38858,@tw2901,contact+3690@example.com,1107.64,0.36,Top Moments 3690,302407,07-07-2025,63751
YT103691,GGQueen1190,GGBlade2747Gaming,France,FIFA,Roblox,11420,9506239,298,31900,6,1,6,3827,946,14.96,FALSE,Fnatic,Tutorials,Indonesian,twitch.tv/user3691,@insta19388,@tw96684,contact+3691@example.com,1226.72,3.03,Top Moments 3691,704847,05-08-2025,18632
YT103692,xKing8988,OfficialSniper4903Clips,India,Counter-Strike 2,Mobile Legends,20933,18138535,318,57039,8,1,25,3455,1449,8.6,FALSE,Sentinels,Tutorials,German,twitch.tv/user3692,@insta25523,@tw57113,contact+3692@example.com,1087.33,8.88,Top Moments 3692,2543771,19-06-2025,62216
YT103693,MsQueen2224,OfficialPlay2101Esports,China,League of Legends,,16184,26109066,333,78405,8,7,6,9295,1822,14.18,FALSE,RRQ,Match Highlights,German,twitch.tv/user3693,@insta42232,@tw97492,contact+3693@example.com,5488.81,2.95,Top Moments 3693,745095,05-05-2025,36366
YT103694,RealQueen3515,ProFury5363Clips,UK,CS:GO Classics,,12034,33439953,264,126666,7,7,18,4328,2497,5.39,FALSE,Dynamo,Live Stream Clips,Indonesian,twitch.tv/user3694,@insta60113,@tw33329,contact+3694@example.com,19880.47,3.23,Top Moments 3694,3175785,29-07-2025,149935
YT103695,RealBlade1587,FNNinja4621Clips,Japan,Hearthstone,,1800,1058139,299,3538,6,3,21,175,85,7.35,FALSE,No Affiliation,News/Analysis,English,twitch.tv/user3695,@insta82187,@tw33483,contact+3695@example.com,82.92,0.18,Top Moments 3695,98580,03-07-2025,2674
YT103696,ProNinja192,xAce2728Live,Malaysia,Minecraft,Overwatch,1194,1099154,277,3968,6,2,13,147,113,6.55,FALSE,OpTic,News/Analysis,Indonesian,twitch.tv/user3696,@insta8026,@tw43899,contact+3696@example.com,288.77,0.12,Top Moments 3696,177683,11-06-2025,834
YT103697,FNHunter1971,RealGamer8267TV,Japan,Valorant,Mobile Legends,5075,2730806,291,9384,10,2,7,633,187,8.74,FALSE,Envy,Esports Team Channel,Filipino,twitch.tv/user3697,@insta48059,@tw57917,contact+3697@example.com,116.56,1.71,Top Moments 3697,24357,24-07-2025,9801
YT103698,OfficialKing9645,MsKing3698Esports,Turkey,Apex Legends,Minecraft,13266,70888908,303,233956,11,7,8,23324,2074,10.86,FALSE,OpTic,News/Analysis,Spanish,twitch.tv/user3698,@insta2256,@tw76951,contact+3698@example.com,43142.58,5.49,Top Moments 3698,10465222,09-06-2025,222060
YT103699,MsFury1532,OGShadow8803Clips,USA,TFT,PUBG Mobile,2087,3962781,295,13433,6,1,10,726,122,6.31,FALSE,Envy,News/Analysis,German,twitch.tv/user3699,@insta64518,@tw30151,contact+3699@example.com,484.98,0.16,Top Moments 3699,201017,04-08-2025,12640
YT103700,OGFury1947,MrHunter5081Clips,Russia,Call of Duty,,16387,49023983,314,156127,8,1,18,17271,3059,13.02,FALSE,Sentinels,Game Guides,Hindi,twitch.tv/user3700,@insta18895,@tw78564,contact+3700@example.com,2016.66,2.39,Top Moments 3700,6843267,26-06-2025,224426
YT103701,xGamer4102,MsSniper4956Network,Japan,Rainbow Six Siege,Mobile Legends,30460,10451509,324,32257,1,5,5,2402,430,8.78,FALSE,RRQ,Cosplay/Entertainment,German,twitch.tv/user3701,@insta26575,@tw20525,contact+3701@example.com,1215.65,7.43,Top Moments 3701,721040,24-06-2025,22130
YT103702,FNRogue3952,xFury1478Clips,Mexico,PUBG Mobile,,688,395476,319,1239,5,7,2,82,34,9.36,FALSE,Dynamo,Vlogs,Russian,twitch.tv/user3702,@insta51324,@tw76196,contact+3702@example.com,179.54,0.33,Top Moments 3702,21947,04-05-2025,1698
YT103703,ProSniper4540,RealBlade1251Clips,India,Hearthstone,,781,744424,335,2222,3,1,14,219,45,11.88,FALSE,Independent Creator,News/Analysis,Russian,twitch.tv/user3703,@insta74607,@tw1665,contact+3703@example.com,56.15,0.07,Top Moments 3703,110028,07-07-2025,450
YT103704,GGStorm105,GGKing3079Highlights,Japan,Rocket League,,2381,3118262,268,11635,12,5,15,350,254,5.19,FALSE,OpTic,Speedrun,Russian,twitch.tv/user3704,@insta67248,@tw55758,contact+3704@example.com,839.61,0.94,Top Moments 3704,460266,17-05-2025,16888
YT103705,MsPlay3545,ProStorm5822Plays,China,Esports News,,4876,8993544,313,28733,8,3,24,2797,147,10.25,FALSE,Envy,Live Stream Clips,Russian,twitch.tv/user3705,@insta86599,@tw6796,contact+3705@example.com,1353.73,1.59,Top Moments 3705,726626,22-07-2025,26358
YT103706,MrBlade1640,GGBlade3205Official,Vietnam,Fortnite,,1287,4332515,312,13886,11,1,4,615,242,6.17,FALSE,No Affiliation,Montages,German,twitch.tv/user3706,@insta65876,@tw6250,contact+3706@example.com,374.5,0.31,Top Moments 3706,276787,31-07-2025,11976
YT103707,xRogue9550,OfficialHunter5215Highlights,Germany,PUBG Mobile,Call of Duty,25939,46923106,299,156933,6,4,11,7545,2476,6.39,FALSE,Cloud9,Game Guides,Korean,twitch.tv/user3707,@insta54626,@tw62689,contact+3707@example.com,24581.11,4.72,Top Moments 3707,2720164,10-05-2025,213233
YT103708,RealWizard4550,GGPlay1287Live,France,League of Legends,,5875,1217100,273,4458,2,4,19,356,100,10.23,FALSE,BK,Tutorials,Hindi,twitch.tv/user3708,@insta90744,@tw97138,contact+3708@example.com,344.04,1.28,Top Moments 3708,156921,26-06-2025,4578
YT103709,ProHunter5718,OGFury8639TV,UK,Counter-Strike 2,TFT,3175,1455652,320,4548,7,1,13,501,66,12.47,FALSE,TSM,Tutorials,Korean,twitch.tv/user3709,@insta65451,@tw67088,contact+3709@example.com,90.85,0.76,Top Moments 3709,100058,07-08-2025,3993
YT103710,OGGamer7412,GGBlade2750TV,South Korea,Dota 2,Sim Racing,500,1432219,316,4532,7,2,11,352,133,10.7,FALSE,Complexity,Cosplay/Entertainment,English,twitch.tv/user3710,@insta55477,@tw5406,contact+3710@example.com,320.3,0.22,Top Moments 3710,150433,09-05-2025,3170
YT103711,GGQueen2692,xSniper9018Clips,China,League of Legends,Dota 2,500,941662,284,3315,5,4,17,281,72,10.65,FALSE,T1,Interviews,Filipino,twitch.tv/user3711,@insta94079,@tw56797,contact+3711@example.com,239.09,0.25,Top Moments 3711,72746,15-06-2025,3503
YT103712,ProQueen1598,FNBlade5632Channel,Mexico,Roblox,Mobile Legends,4673,3245623,303,10711,8,1,8,1046,230,11.91,FALSE,Team Liquid,Game Guides,Filipino,twitch.tv/user3712,@insta59176,@tw70615,contact+3712@example.com,169.49,2.25,Top Moments 3712,212407,22-04-2025,2882
YT103713,FNAce4510,FNGamer949Highlights,France,Call of Duty,Mobile Legends,500,268342,329,815,5,2,17,37,22,7.24,FALSE,FaZe Clan,Cosplay/Entertainment,Indonesian,twitch.tv/user3713,@insta65054,@tw52684,contact+3713@example.com,33.85,0.06,Top Moments 3713,14607,15-06-2025,425
YT103714,RealStorm2572,FNRogue4974Highlights,France,Valorant,,15066,6804750,291,23384,1,1,4,2402,698,13.26,FALSE,100 Thieves,Interviews,Korean,twitch.tv/user3714,@insta22922,@tw63818,contact+3714@example.com,128.96,0.95,Top Moments 3714,1078211,04-07-2025,7742
YT103715,RealQueen741,xStorm9077Live,Pakistan,Counter-Strike 2,Grand Theft Auto V,2314,8249345,322,25619,9,2,3,1583,254,7.17,FALSE,100 Thieves,News/Analysis,Portuguese,twitch.tv/user3715,@insta11835,@tw92311,contact+3715@example.com,1884.54,0.34,Top Moments 3715,993643,23-07-2025,21961
YT103716,TheFury3426,MrBlade5915Gaming,France,Rocket League,PUBG Mobile,534426,1065158332,325,3277410,4,1,10,123117,82798,6.28,FALSE,EVOS,Esports Team Channel,Korean,twitch.tv/user3716,@insta75107,@tw13844,contact+3716@example.com,24654.26,508.63,Top Moments 3716,109614729,30-04-2025,1066318
YT103717,RealStorm4834,GGPlay1813Live,Brazil,Counter-Strike 2,Grand Theft Auto V,119690,39328782,293,134227,2,2,2,7384,1215,6.41,FALSE,Team Liquid,Esports Team Channel,Filipino,twitch.tv/user3717,@insta5044,@tw60302,contact+3717@example.com,9776.67,257.05,Top Moments 3717,4555565,09-07-2025,168421
YT103718,MsAce7365,MrSniper5656Network,France,Apex Legends,,2229,2402963,323,7439,4,1,13,331,122,6.09,FALSE,BK,Tutorials,Portuguese,twitch.tv/user3718,@insta29905,@tw65918,contact+3718@example.com,279.88,0.63,Top Moments 3718,79936,08-08-2025,4305
YT103719,RealWizard2204,FNStorm3525Clips,France,PUBG Mobile,Overwatch,2514,3538860,284,12460,9,2,2,534,93,5.03,FALSE,OpTic,Cosplay/Entertainment,Filipino,twitch.tv/user3719,@insta39284,@tw32524,contact+3719@example.com,894.42,0.55,Top Moments 3719,584467,02-06-2025,12574
YT103720,ProShadow3346,GGFury1591Gaming,Brazil,Valorant,Valorant,14660,9683225,300,32277,2,1,14,1557,664,6.88,FALSE,NRG,Match Highlights,English,twitch.tv/user3720,@insta5285,@tw11890,contact+3720@example.com,230.14,6.83,Top Moments 3720,228179,28-06-2025,20461
